index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
4153,0.85,1.15,5,3,21.543535,35.760891,14.623509,5.0695313,33.025656,28.989924,5.0580469,2.8689399,2.2192844
4154,0.85,1.15,5,4,37.040484,15.014111,22.359798,34.246608,29.971517,5.1241471,2.5566719,2.5563183,5.1129902
4155,0.85,1.15,5,5,5.1206745,5.1208138,5.1206089,5.1205828,5.1207877,5.1207221,5.1131702,5.1133748,5.1132838
4156,0.85,1.15,6,1,39.930887,37.027563,39.737624,40.726987,38.087388,37.884724,0.34048204,0.34044483,0.6809267
4157,0.85,1.15,6,2,15.828746,22.949528,38.384643,31.204552,5.1986937,35.353323,2.2788849,5.1879351,2.9424235
4158,0.85,1.15,6,3,22.824669,38.393361,15.962763,5.0826633,35.285595,31.287631,5.0711209,2.8966783,2.2104421
4159,0.85,1.15,6,4,39.930887,16.465588,23.785701,36.73941,32.482898,5.1405104,2.5648479,2.5644701,5.1293179
4160,0.85,1.15,6,5,5.1370069,5.1371486,5.1369428,5.1369155,5.1371213,5.1370572,5.1294792,5.1296847,5.1295952
4161,0.85,1.15,7,1,51.874908,46.958304,51.07699,52.898129,48.932967,48.086262,0.70967713,0.70958296,1.4192597
4162,0.85,1.15,7,2,19.875427,30.171799,48.979112,39.486795,8.4021158,45.546848,3.6421071,8.3917563,4.8661699
4163,0.85,1.15,7,3,29.912643,49.003052,20.156809,8.1818299,45.408629,39.666998,8.1705806,4.7860148,3.5118634
4164,0.85,1.15,7,4,51.874908,20.987821,31.751082,48.158702,41.852295,8.2912297,4.1405495,4.1398061,8.2803556
4165,0.85,1.15,7,5,8.2879299,8.2882373,8.2877071,8.2876755,8.2882057,8.2879828,8.2804674,8.2809972,8.2807331
4166,0.85,1.15,8,1,60.667854,53.995399,59.145495,61.757687,56.844744,55.21709,1.073388,1.073231,2.1466184
4167,0.85,1.15,8,2,23.029248,35.265672,56.464593,45.436785,10.951062,52.705109,4.7528266,10.940971,6.4248467
4168,0.85,1.15,8,3,34.87438,56.504155,23.453329,10.64334,52.497052,45.714012,10.632317,6.3183295,4.5740615
4169,0.85,1.15,8,4,60.667854,24.59287,37.553989,56.500638,48.855128,10.795583,5.3930022,5.3919321,10.784934
4170,0.85,1.15,8,5,10.792435,10.792916,10.792022,10.791994,10.792888,10.792475,10.784948,10.785842,10.785375
4171,0.85,1.15,9,1,64.213508,56.784831,62.327054,65.298124,60.030824,58.008518,1.2609657,1.2607759,2.5217408
4172,0.85,1.15,9,2,24.323783,37.358536,59.409532,47.772351,12.180865,55.553741,5.304081,12.170896,7.1765834
4173,0.85,1.15,9,3,36.899755,59.457836,24.820005,11.832361,55.310082,48.100301,11.821456,7.0594676,5.1028541
4174,0.85,1.15,9,4,64.213508,26.082786,39.969189,59.892969,51.671428,12.004451,5.9975689,5.9963417,11.993911
4175,0.85,1.15,9,5,12.001382,12.001958,12.000854,12.000831,12.001935,12.001408,11.993864,11.994968,11.994381
4176,0.85,1.15,10,1,72.4789,63.223946,69.582356,73.467664,67.476364,64.355072,1.8321145,1.8318256,3.663939
4177,0.85,1.15,10,2,27.504703,42.420312,66.123299,53.097643,15.702353,62.147761,6.9381163,15.692722,9.3227368
4178,0.85,1.15,10,3,41.759674,66.200711,28.212377,15.243378,61.797695,53.58183,15.232825,9.1845773,6.674498
4179,0.85,1.15,10,4,72.4789,29.72466,45.847169,67.888986,58.227967,15.468729,7.7300837,7.728418,15.458502
4180,0.85,1.15,10,5,15.465909,15.466802,15.464976,15.464979,15.466805,15.465871,15.458238,15.460063,15.459053
4181,0.85,1.15,11,1,79.895403,68.998809,75.914806,80.688266,74.218407,69.915365,2.5924912,2.5920765,5.184566
4182,0.85,1.15,11,2,30.811075,47.380092,71.998446,57.796401,20.038407,68.0881,9.0551945,20.029177,11.94947
4183,0.85,1.15,11,3,46.46102,72.119511,31.777038,19.455819,67.601562,58.490254,19.445718,11.806815,8.7136671
4184,0.85,1.15,11,4,79.895403,33.403989,51.578089,75.213719,64.129671,19.739757,9.8660455,9.8638722,19.729917
4185,0.85,1.15,11,5,19.737302,19.73866,19.735698,19.735762,19.738724,19.73712,19.729301,19.732263,19.73056
4186,0.85,1.15,12,1,82.631153,71.152827,78.216667,83.324138,76.731918,71.956455,2.9673738,2.9668998,5.9342715
4187,0.85,1.15,12,2,32.247019,49.387515,74.142785,59.539508,22.06686,70.315193,10.081944,22.057817,13.17283
4188,0.85,1.15,12,3,48.345923,74.287063,33.329566,21.43055,69.763706,60.336466,21.420663,13.036915,9.7016821
4189,0.85,1.15,12,4,82.631153,34.951265,53.863504,77.967437,66.326591,21.739561,10.866151,10.863754,21.729904
4190,0.85,1.15,12,5,21.737303,21.738905,21.735317,21.735423,21.739011,21.737025,21.729094,21.73268,21.730587
4191,0.85,1.15,13,1,84.920371,72.975792,80.133542,85.518394,78.850964,73.670855,3.3374707,3.3369407,6.674409
4192,0.85,1.15,13,2,33.592872,51.178249,75.933926,61.018041,24.00989,72.207701,11.085886,24.001024,14.342041
4193,0.85,1.15,13,3,50.019067,76.102032,34.783402,23.32424,71.593664,61.916164,23.31456,14.218173,10.66638
4194,0.85,1.15,13,4,84.920371,36.372622,55.876484,80.300099,68.18263,23.656043,11.824583,11.821979,23.646562
4195,0.85,1.15,13,5,23.65399,23.65584,23.651598,23.651752,23.655994,23.653603,23.64555,23.64979,23.647281
4196,0.85,1.15,14,1,88.525879,75.906037,83.146515,88.954213,82.226707,76.405169,4.0617565,4.0611224,8.1228759
4197,0.85,1.15,14,2,36.096619,54.280741,78.762432,63.420534,27.659863,75.27031,13.024004,27.651332,16.533212
4198,0.85,1.15,14,3,52.901411,78.979346,37.478449,26.886446,74.53846,64.513826,26.877157,16.447498,12.523593
4199,0.85,1.15,14,4,88.525879,38.951059,59.29372,84.039568,71.162232,27.258169,13.625997,13.623023,27.249019
4200,0.85,1.15,14,5,27.25655,27.2589,27.253283,27.253553,27.259171,27.255903,27.247589,27.253206,27.249803
4201,0.9,1.15,1,1,14.912539,14.53858,14.97892,15.079044,14.641716,14.709319,0.046526882,0.046524773,0.093051635
4202,0.9,1.15,1,2,6.0401074,8.8011454,14.759694,11.988912,1.8291658,13.590857,0.85714631,1.8179756,0.96176014
4203,0.9,1.15,1,3,8.7851988,14.762136,6.0583319,1.8115865,13.583041,12.000939,1.8000639,0.95476776,0.84625431
4204,0.9,1.15,1,4,14.912539,6.1009776,8.8848602,13.728642,12.114317,1.8203938,0.90453921,0.90448425,1.8090235
4205,0.9,1.15,1,5,1.8167911,1.8168192,1.8167921,1.816781,1.8168081,1.8168091,1.809209,1.809236,1.809228
4206,0.9,1.15,2,1,23.314562,22.361578,23.396604,23.677681,22.6555,22.739921,0.071929247,0.071924279,0.14385349
4207,0.9,1.15,2,2,10.086328,12.857487,22.884401,19.022292,1.8620872,20.625929,0.84642135,1.8508077,1.00684
4208,0.9,1.15,2,3,12.832081,22.887005,10.114228,1.8352855,20.612749,19.039966,1.8235001,0.99496301,0.83110142
4209,0.9,1.15,2,4,23.314562,10.279038,13.086341,21.007799,19.383847,1.8486959,0.91861691,0.91853181,1.8371487
4210,0.9,1.15,2,5,1.8449655,1.8449951,1.8449679,1.8449555,1.8449827,1.8449851,1.8372661,1.8372931,1.8372864
4211,0.9,1.15,3,1,27.104272,25.796224,27.16723,27.567809,26.217758,26.282841,0.083136399,0.083129758,0.16626612
4212,0.9,1.15,3,2,11.897698,14.647154,26.489435,22.150612,1.8706955,23.74098,0.83970956,1.8594103,1.0232236
4213,0.9,1.15,3,3,14.617547,26.49209,11.92986,1.8400717,23.725405,22.170772,1.8282091,1.0092574,0.82265638
4214,0.9,1.15,3,4,27.104272,12.179061,14.971805,24.284854,22.669983,1.8553865,0.92194778,0.92184974,1.8437975
4215,0.9,1.15,3,5,1.8516264,1.8516564,1.8516292,1.8516164,1.8516435,1.8516463,1.8438992,1.8439263,1.8439199
4216,0.9,1.15,4,1,32.324869,30.445981,32.32273,32.92593,31.085619,31.083396,0.19510116,0.19508297,0.39018404
4217,0.9,1.15,4,2,13.289439,18.327146,31.389766,25.742084,3.6363687,28.669338,1.6163317,3.6254173,2.0218545
4218,0.9,1.15,4,3,18.258196,31.39885,13.366696,3.5671043,28.634648,25.79242,3.555511,1.9935122,1.5755356
4219,0.9,1.15,4,4,32.324869,13.679872,18.835287,29.508134,26.516032,3.6016953,1.7953086,1.7950853,3.5903939
4220,0.9,1.15,4,5,3.5981182,3.5981939,3.5980926,3.5980727,3.598174,3.5981484,3.590556,3.5906571,3.5906137
4221,0.9,1.15,5,1,37.040484,34.560378,36.933311,37.761131,35.443663,35.331648,0.33006183,0.33002735,0.66008903
4222,0.9,1.15,5,2,14.639181,21.614057,35.745496,28.965031,5.3293384,33.042945,2.3495731,5.318666,2.9986957
4223,0.9,1.15,5,3,21.498424,35.763951,14.770548,5.2167138,32.986431,29.05323,5.2053531,2.9564167,2.2805292
4224,0.9,1.15,5,4,37.040484,15.136245,22.329304,34.215409,30.02001,5.2728813,2.6310951,2.630727,5.261822
4225,0.9,1.15,5,5,5.2694651,5.2695978,5.2693824,5.2693612,5.2695765,5.2694939,5.2620144,5.2622294,5.2621206
4226,0.9,1.15,6,1,39.930887,37.028587,39.732988,40.723661,38.089664,37.882149,0.35388939,0.35384997,0.70773918
4227,0.9,1.15,6,2,15.967988,22.901041,38.378157,31.258356,5.3536763,35.306764,2.3445402,5.3429813,3.0336063
4228,0.9,1.15,6,3,22.776043,38.396624,16.108948,5.2342398,35.244847,31.351995,5.2228156,2.9872176,2.2732649
4229,0.9,1.15,6,4,39.930887,16.585323,23.752918,36.707304,32.531467,5.2937765,2.6415334,2.64114,5.2826734
4230,0.9,1.15,6,5,5.290327,5.2904625,5.2902457,5.2902228,5.2904396,5.2903583,5.2828469,5.2830634,5.2829558
4231,0.9,1.15,7,1,51.874908,46.962717,51.065874,52.889667,48.939657,48.081264,0.73714698,0.73704669,1.4741933
4232,0.9,1.15,7,2,20.188362,30.051227,48.966198,39.612402,8.6333362,45.438444,3.7372769,8.62305,5.0085274
4233,0.9,1.15,7,3,29.791354,49.009421,20.480781,8.4073469,45.311628,39.813035,8.3962483,4.9279596,3.601411
4234,0.9,1.15,7,4,51.874908,21.266628,31.65609,48.07617,41.969944,8.5195567,4.254784,4.2540085,8.5087925
4235,0.9,1.15,7,5,8.5163453,8.5166338,8.5160784,8.5160628,8.5166182,8.5163513,8.508929,8.509484,8.5091748
4236,0.9,1.15,8,1,60.667854,54.005069,59.12771,61.743513,56.857034,55.210695,1.1143734,1.1142056,2.2285784
4237,0.9,1.15,8,2,23.495015,35.07941,56.44625,45.628221,11.239537,52.54036,4.8707379,11.22952,6.6080075
4238,0.9,1.15,8,3,34.68643,56.513743,23.932625,10.924497,52.348602,45.934656,10.913643,6.5015847,4.6838676
4239,0.9,1.15,8,4,60.667854,25.01575,37.398759,56.369962,49.037613,11.08032,5.5354539,5.5343357,11.06979
4240,0.9,1.15,8,5,11.077293,11.077741,11.076806,11.076807,11.077742,11.077255,11.069842,11.070776,11.070235
4241,0.9,1.15,9,1,64.213508,56.797692,62.305887,65.280927,60.046257,58.001752,1.3087959,1.3085925,2.6173876
4242,0.9,1.15,9,2,24.865107,37.140567,59.388741,47.997033,12.494893,55.361269,5.4324398,12.485,7.3786613
4243,0.9,1.15,9,3,36.679512,59.469142,25.375514,12.138459,55.136225,48.358314,12.12773,7.2620321,5.2218575
4244,0.9,1.15,9,4,64.213508,26.578419,39.783698,59.737803,51.88707,12.314413,6.1526395,6.1513557,12.303995
4245,0.9,1.15,9,5,12.311483,12.312018,12.310866,12.310879,12.312031,12.311415,12.303995,12.305147,12.304469
4246,0.9,1.15,10,1,72.4789,63.247832,69.551283,73.441191,67.501961,64.348326,1.9002879,1.8999757,3.8002625
4247,0.9,1.15,10,2,28.260232,42.115149,66.096358,53.419771,16.082316,61.876709,7.0944033,16.072764,9.5762862
4248,0.9,1.15,10,3,41.450243,66.217386,28.982018,15.614263,61.551514,53.948246,15.603904,9.4402507,6.817603
4249,0.9,1.15,10,4,72.4789,30.43189,45.574595,67.661806,58.541998,15.843974,7.9178142,7.9160652,15.833879
4250,0.9,1.15,10,5,15.841352,15.842175,15.840276,15.84034,15.842239,15.841163,15.833689,15.835588,15.834433
4251,0.9,1.15,11,1,79.895402,69.039086,75.871497,80.649616,74.258129,69.91053,2.6866302,2.6861764,5.3728049
4252,0.9,1.15,11,2,31.811373,46.979312,71.965849,58.237977,20.485376,67.725687,9.2413756,20.476232,12.261417
4253,0.9,1.15,11,3,46.053184,72.143298,32.788075,19.893447,67.270689,58.987226,19.883556,12.123862,8.8812875
4254,0.9,1.15,11,4,79.895403,34.363286,51.203116,74.898198,64.566251,20.181757,10.087178,10.084884,20.172062
4255,0.9,1.15,11,5,20.179586,20.18083,20.177761,20.177925,20.180993,20.179169,20.171562,20.17463,20.172705
4256,0.9,1.15,12,1,82.631153,71.201512,78.167688,83.279622,76.778648,71.953077,3.0738576,3.0733362,6.1471917
4257,0.9,1.15,12,2,33.350628,48.947268,74.108266,60.035279,22.540036,69.912959,10.280255,22.531081,13.510464
4258,0.9,1.15,12,3,47.897308,74.314217,34.441487,21.894658,69.395689,60.891778,21.884988,13.381359,9.8786097
4259,0.9,1.15,12,4,82.631153,36.020758,53.443834,77.611836,66.819388,22.207842,11.100436,11.097897,22.198333
4260,0.9,1.15,12,5,22.20591,22.207374,22.203665,22.203891,22.2076,22.205354,22.197663,22.201371,22.199015
4261,0.9,1.15,13,1,84.920371,73.032852,80.079173,85.468191,78.904576,73.669139,3.4558513,3.4552642,6.911113
4262,0.9,1.15,13,2,34.787538,50.70345,75.897981,61.564182,24.505214,71.769311,11.294659,24.49644,14.703439
4263,0.9,1.15,13,3,49.534695,76.132377,35.983756,23.810978,71.19178,62.525156,23.80152,14.588187,10.850865
4264,0.9,1.15,13,4,84.920371,37.541492,55.416288,79.907212,68.728019,24.146649,12.070044,12.067276,24.137319
4265,0.9,1.15,13,5,24.144968,24.146654,24.142276,24.14257,24.146948,24.144257,24.136472,24.140849,24.138037
4266,0.9,1.15,14,1,88.525879,75.979467,83.082132,88.893191,82.293585,76.407135,4.2025932,4.2018812,8.4044712
4267,0.9,1.15,14,2,37.439891,53.749538,78.724866,64.056239,28.189268,74.769587,13.249322,28.180833,16.93735
4268,0.9,1.15,14,3,52.35862,79.015473,38.822143,27.408716,74.077814,65.216818,27.399656,16.864016,12.718612
4269,0.9,1.15,14,4,88.525879,40.287777,58.763895,83.580153,71.801995,27.783453,13.888821,13.88564,27.77446
4270,0.9,1.15,14,5,27.782295,27.784428,27.778649,27.779101,27.784881,27.781234,27.773245,27.779023,27.775239
4271,0.95,1.15,1,1,14.912539,14.538555,14.978649,15.078873,14.641792,14.709119,0.048460768,0.048458545,0.096919292
4272,0.95,1.15,1,2,6.0616889,8.804317,14.758926,11.994766,1.8880517,13.588468,0.88456758,1.8769812,0.99340019
4273,0.95,1.15,1,3,8.7883925,14.762667,6.0808736,1.8698818,13.581446,12.008194,1.858494,0.98626951,0.87323084
4274,0.95,1.15,1,4,14.912539,6.1195127,8.8904081,13.728287,12.119192,1.8789836,0.93389859,0.93384135,1.8677399
4275,0.95,1.15,1,5,1.8754306,1.8754582,1.8754297,1.8754185,1.875447,1.8754461,1.8679313,1.8679597,1.8679495
4276,0.95,1.15,2,1,23.314562,22.361579,23.395981,23.67727,22.655715,22.739494,0.074918605,0.07491336,0.14983193
4277,0.95,1.15,2,2,10.101456,12.859091,22.883137,19.026267,1.9281529,20.623193,0.8762972,1.9169537,1.0432407
4278,0.95,1.15,2,3,12.833664,22.887759,10.131086,1.9003597,20.611205,19.046189,1.8886799,1.0310296,0.86033599
4279,0.95,1.15,2,4,23.314562,10.289931,13.09192,21.008338,19.386444,1.914265,0.95144942,0.95136076,1.9028102
4280,0.95,1.15,2,5,1.9105725,1.9106019,1.910573,1.9105597,1.9105886,1.9105891,1.9029323,1.9029611,1.9029521
4281,0.95,1.15,3,1,27.104272,25.796263,27.166414,27.567261,26.218065,26.282304,0.086591364,0.086584398,0.17317572
4282,0.95,1.15,3,2,11.912879,14.646718,26.487944,22.154959,1.9386296,23.737154,0.87005912,1.9274135,1.0610576
4283,0.95,1.15,3,3,14.617068,26.492934,11.947101,1.9068459,23.722945,22.177738,1.8950825,1.0466712,0.85228793
4284,0.95,1.15,3,4,27.104272,12.189532,14.976031,24.28484,22.672804,1.9227396,0.95566813,0.955566,1.9112341
4285,0.95,1.15,3,5,1.9190145,1.9190444,1.9190154,1.9190014,1.9190303,1.9190312,1.9113402,1.911369,1.9113604
4286,0.95,1.15,4,1,32.324869,30.446227,32.320547,32.924426,31.086536,31.082044,0.20314179,0.2031226,0.40626429
4287,0.95,1.15,4,2,13.358404,18.31042,31.386273,25.766997,3.7567097,28.648973,1.6687418,3.7458565,2.0905795
4288,0.95,1.15,4,3,18.24135,31.400689,13.439687,3.6851357,28.617441,25.823154,3.6736801,2.0616371,1.6262255
4289,0.95,1.15,4,4,32.324869,13.737763,18.827902,29.496025,26.537724,3.7208761,1.8549622,1.8547294,3.7096915
4290,0.95,1.15,4,5,3.7173526,3.717426,3.7173189,3.7173001,3.7174072,3.7173735,3.709862,3.7099689,3.7099167
4291,0.95,1.15,5,1,37.040484,34.561085,36.929264,37.758277,35.445528,35.329289,0.34355221,0.34351558,0.68706762
4292,0.95,1.15,5,2,14.781822,21.573718,35.739666,29.018505,5.4933642,32.99997,2.4194946,5.4828079,3.0945721
4293,0.95,1.15,5,3,21.457829,35.76685,14.918744,5.377325,32.948653,29.116025,5.3661282,3.0517147,2.3475258
4294,0.95,1.15,5,4,37.040484,15.261022,22.302734,34.185366,30.06867,5.4351868,2.712325,2.7119412,5.4242662
4295,0.95,1.15,5,5,5.4318413,5.4319675,5.4317411,5.4317252,5.4319515,5.4318513,5.4244716,5.4246976,5.4245705
4296,0.95,1.15,6,1,39.930887,37.029567,39.728421,40.720394,38.091886,37.879594,0.36835332,0.36831162,0.73666476
4297,0.95,1.15,6,2,16.108918,22.857169,38.37186,31.312067,5.5225273,35.261879,2.4161824,5.5119387,3.132844
4298,0.95,1.15,6,3,22.731817,38.399722,16.256196,5.3993797,35.205503,31.415827,5.3881142,3.0857138,2.3418583
4299,0.95,1.15,6,4,39.930887,16.7076,23.72391,36.6763,32.5802,5.4607577,2.725098,2.7246878,5.4497857
4300,0.95,1.15,6,5,5.4573768,5.4575061,5.4572778,5.4572598,5.4574882,5.4573891,5.4499722,5.4502002,5.450074
4301,0.95,1.15,7,1,51.874908,46.967003,51.054947,52.881366,48.946199,48.076319,0.76679233,0.76668549,1.5334774
4302,0.95,1.15,7,2,20.496928,29.942756,48.953728,39.734958,8.8866429,45.335582,3.8418314,8.8764709,5.1640834
4303,0.95,1.15,7,3,29.681601,49.015404,20.799171,8.6543894,45.219486,39.955056,8.6434782,5.0829432,3.6999187
4304,0.95,1.15,7,4,51.874908,21.54316,31.571455,47.997964,42.085058,8.7696877,4.3799409,4.379131,8.7590719
4305,0.95,1.15,7,5,8.7665783,8.7668484,8.7662662,8.7662674,8.7668496,8.7665375,8.7592339,8.7598156,8.75946
4306,0.95,1.15,8,1,60.667854,54.014506,59.110263,61.729623,56.869056,55.204395,1.1586179,1.1584384,2.3170556
4307,0.95,1.15,8,2,23.948576,34.912661,56.42861,45.813134,11.556632,52.385192,5.0008369,11.54673,6.8085589
4308,0.95,1.15,8,3,34.517054,56.52272,24.398156,11.233505,52.208606,46.147328,11.222853,6.7020275,4.8052609
4309,0.95,1.15,8,4,60.667854,25.429535,37.260491,56.247068,49.214267,11.393289,5.6920419,5.6908718,11.382914
4310,0.95,1.15,8,5,11.390396,11.390812,11.389834,11.389865,11.390843,11.390281,11.383005,11.383982,11.383364
4311,0.95,1.15,9,1,64.213508,56.810259,62.285146,65.264084,60.061354,57.995106,1.3604372,1.360219,2.7206554
4312,0.95,1.15,9,2,25.389745,36.946076,59.368792,48.213234,12.840672,55.180576,5.5743823,12.830893,7.6001425
4313,0.95,1.15,9,3,36.481604,59.479722,25.912683,12.475443,54.972774,48.606161,12.464923,7.4837817,5.3537588
4314,0.95,1.15,9,4,64.213508,27.060916,39.61874,59.592332,52.094989,12.655688,6.3233865,6.3220417,12.645428
4315,0.95,1.15,9,5,12.652909,12.653405,12.652201,12.652251,12.653455,12.652747,12.645475,12.646678,12.645907
4316,0.95,1.15,10,1,72.478899,63.271231,69.520949,73.415321,67.526991,64.341808,1.9739259,1.9735885,3.9475131
4317,0.95,1.15,10,2,28.984653,41.845902,66.070702,53.727024,16.50292,61.624447,7.2684411,16.493485,9.8549425
4318,0.95,1.15,10,3,41.174936,66.232986,29.718941,16.02467,61.321953,54.297438,16.014535,9.7207925,6.9775256
4319,0.95,1.15,10,4,72.4789,31.112433,45.333874,67.450497,58.842013,16.25929,8.1256003,8.1237619,16.249362
4320,0.95,1.15,10,5,16.256878,16.257634,16.255656,16.255782,16.25776,16.256539,16.249245,16.251222,16.24992
4321,0.95,1.15,11,1,79.895403,69.078615,75.829446,80.611958,74.296944,69.906145,2.7883747,2.7878794,5.5762522
4322,0.95,1.15,11,2,32.761752,46.631358,71.935164,58.655675,20.983798,67.391792,9.4507919,20.974775,12.605333
4323,0.95,1.15,11,3,45.695507,72.165588,33.748266,20.381136,66.965038,59.457277,20.371483,12.472665,9.0708881
4324,0.95,1.15,11,4,79.895403,35.276998,50.875592,74.607243,64.979734,20.674497,10.3337,10.331276,20.664976
4325,0.95,1.15,11,5,20.672618,20.673754,20.670569,20.670834,20.674018,20.671969,20.66459,20.667773,20.665621
4326,0.95,1.15,12,1,82.631153,71.249323,78.120265,83.236315,76.824291,71.950293,3.1889785,3.1884061,6.3773824
4327,0.95,1.15,12,2,34.395904,48.568144,74.075977,60.502707,23.069673,69.544089,10.504502,23.060841,13.8832
4328,0.95,1.15,12,3,47.506735,74.339697,35.49466,22.413717,69.057175,61.415451,22.404289,13.760726,10.080059
4329,0.95,1.15,12,4,82.631153,37.0357,53.07934,77.285162,67.284507,22.731806,11.362583,11.359893,22.722475
4330,0.95,1.15,12,5,22.730211,22.731543,22.727701,22.728047,22.731889,22.729379,22.72194,22.725781,22.723158
4331,0.95,1.15,13,1,84.920371,73.088918,80.026683,85.419425,78.956919,73.668181,3.5838715,3.5832234,7.1670923
4332,0.95,1.15,13,2,35.916356,50.29786,75.864587,62.077634,25.061764,71.369048,11.532039,25.053115,15.102885
4333,0.95,1.15,13,3,49.116057,76.160892,37.118414,24.357323,70.823605,63.09797,24.34811,14.996115,11.062382
4334,0.95,1.15,13,4,84.920371,38.647463,55.018839,79.547553,69.24122,24.697644,12.345718,12.342777,24.688495
4335,0.95,1.15,13,5,24.696342,24.697873,24.693345,24.693781,24.698309,24.695312,24.687805,24.692332,24.689212
4336,0.95,1.15,14,1,88.525879,76.051686,83.020335,88.834095,82.35882,76.410253,4.3549877,4.3541928,8.7091772
4337,0.95,1.15,14,2,38.705171,53.302899,78.690483,64.651072,28.788748,74.31616,13.508488,28.780443,17.384892
4338,0.95,1.15,14,3,51.896201,79.049537,40.089171,27.999244,73.658975,65.875244,27.990434,17.323933,12.945584
4339,0.95,1.15,14,4,88.525879,41.547177,58.311306,83.162267,72.400948,28.377867,14.18623,14.182829,28.369059
4340,0.95,1.15,14,5,28.377175,28.379105,28.373144,28.373777,28.379738,28.375708,28.368047,28.374007,28.369835
4341,1,1.15,1,1,14.912539,14.538528,14.978382,15.078705,14.641865,14.708919,0.05050828,0.050505925,0.10101418
4342,1,1.15,1,2,6.0853168,8.8078173,14.75818,12.001272,1.950516,13.58592,0.91366834,1.9395959,1.0269731
4343,1,1.15,1,3,8.7918945,14.763178,6.1053783,1.9317205,13.579663,12.016045,1.9204978,1.0196937,0.90186144
4344,1,1.15,1,4,14.912539,6.1401914,8.8961779,13.727701,12.124752,1.9411342,0.96505376,0.96499409,1.9300479
4345,1,1.15,1,5,1.9376414,1.9376686,1.9376385,1.9376273,1.9376573,1.9376545,1.9302454,1.9302753,1.9302628
4346,1,1.15,2,1,23.314562,22.361576,23.395366,23.676867,22.655925,22.73907,0.078083582,0.078078085,0.15616163
4347,1,1.15,2,2,10.118285,12.860777,22.8819,19.030857,1.9980954,20.620228,0.90793785,1.9870101,1.0817944
4348,1,1.15,2,3,12.835307,22.88849,10.149549,1.9692544,20.6094,19.052958,1.9577127,1.0692281,0.89129851
4349,1,1.15,2,4,23.314562,10.302624,13.097437,21.008557,19.389696,1.9836827,0.98622283,0.98613043,1.9723533
4350,1,1.15,2,5,1.9800393,1.9800685,1.9800378,1.9800238,1.9800545,1.980053,1.9724804,1.972511,1.9724996
4351,1,1.15,3,1,27.104272,25.796295,27.165609,27.566721,26.218365,26.28177,0.090249314,0.090242006,0.18049128
4352,1,1.15,3,2,11.929593,14.646333,26.486483,22.159874,2.0105312,23.73311,0.9021924,1.9994181,1.1011199
4353,1,1.15,3,3,14.616622,26.493752,11.965774,1.9775219,23.720233,22.185197,1.9658907,1.0862874,0.8836618
4354,1,1.15,3,4,27.104272,12.20164,14.980154,24.284509,22.676238,1.9940273,0.99137266,0.99126619,1.9826389
4355,1,1.15,3,5,1.9903484,1.9903781,1.9903473,1.9903323,1.9903631,1.9903619,1.9827495,1.9827803,1.9827692
4356,1,1.15,4,1,32.324869,30.446456,32.318396,32.922947,31.087431,31.080701,0.21165486,0.21163461,0.42328937
4357,1,1.15,4,2,13.429555,18.295395,31.38287,25.792436,3.8843354,28.628993,1.7243407,3.8736121,2.1634728
4358,1,1.15,4,3,18.226119,31.40245,13.51456,3.810315,28.6005,25.854198,3.7990271,2.1338867,1.6800054
4359,1,1.15,4,4,32.324869,13.798224,18.821794,29.484016,26.560071,3.8472728,1.9182394,1.9179966,3.836236
4360,1,1.15,4,5,3.8438137,3.8438846,3.8437715,3.8437543,3.8438674,3.8438252,3.8364153,3.8365282,3.8364669
4361,1,1.15,5,1,37.040484,34.561758,36.925279,37.755473,35.447349,35.326951,0.35783527,0.35779643,0.71563152
4362,1,1.15,5,2,14.925556,21.537701,35.73401,29.071779,5.6677377,32.95861,2.4938692,5.6573273,3.19647
4363,1,1.15,5,3,21.421366,35.769598,15.067481,5.5480709,32.912244,29.17822,5.5370654,3.1529768,2.4188072
4364,1,1.15,5,4,37.040484,15.38774,22.27973,34.156419,30.117369,5.6077332,2.7986901,2.7982896,5.5969796
4365,1,1.15,5,5,5.6044684,5.604588,5.6043501,5.60434,5.6045778,5.6044595,5.5971987,5.5974362,5.5972901
4366,1,1.15,6,1,39.930887,37.030504,39.723922,40.717184,38.094058,37.87706,0.3836672,0.38362304,0.76729005
4367,1,1.15,6,2,16.250925,22.817535,38.365742,31.365579,5.7018842,35.218582,2.4923174,5.6914325,3.2382384
4368,1,1.15,6,3,22.691634,38.402663,16.403954,5.5747975,35.167494,31.479047,5.5637186,3.1903011,2.4147689
4369,1,1.15,6,4,39.930887,16.831784,23.698352,36.646345,32.628977,5.6381305,2.8138733,2.8134453,5.6273186
4370,1,1.15,6,5,5.6348284,5.6349513,5.6347109,5.6346985,5.6349389,5.6348214,5.6275185,5.6277586,5.6276132
4371,1,1.15,7,1,51.874908,46.971168,51.044206,52.873219,48.952597,48.071428,0.79818007,0.79806623,1.5962459
4372,1,1.15,7,2,20.800552,29.845327,48.941675,39.854502,9.1565026,45.237874,3.9533395,9.1464737,5.3296609
4373,1,1.15,7,3,29.58239,49.021025,21.111556,8.9175727,45.131867,40.093166,8.9068731,5.2478492,3.8050324
