index,FP,Carregamento,valorFusivel,tipoCurto,I_A_Isolador,I_B_Isolador,I_C_Isolador,I_A1_Isolador,I_B1_Isolador,I_C1_Isolador,I_A_Consumidor,I_B_Consumidor,I_C_Consumidor
2833,0.8,1.1,7,3,27.665402,48.991063,22.562288,7.0412376,44.052762,41.040524,7.0310125,4.1568021,2.9784205
2834,0.8,1.1,7,4,51.874908,23.435483,29.540626,46.826214,43.234988,7.1352075,3.5629176,3.5622282,7.1251457
2835,0.8,1.1,7,5,7.1322736,7.1323834,7.1320244,7.1320414,7.1324004,7.1321512,7.1253692,7.1257278,7.1254432
2836,0.8,1.1,8,1,60.667854,53.922897,59.020061,61.698773,56.84232,55.08021,0.95056489,0.95040398,1.9009683
2837,0.8,1.1,8,2,26.095176,32.234082,56.325373,47.145004,9.4417281,50.800935,4.0226715,9.4321448,5.6122664
2838,0.8,1.1,8,3,31.951994,56.473859,26.458744,9.1777094,50.729295,47.461466,9.1677173,5.510184,3.8717111
2839,0.8,1.1,8,4,60.667854,27.712408,34.674021,54.765466,50.64524,9.3084161,4.6497769,4.6487679,9.2985448
2840,0.8,1.1,8,5,9.305708,9.3058667,9.3052581,9.3053158,9.3059244,9.3054745,9.2987815,9.2993896,9.2988935
2841,0.8,1.1,9,1,64.213508,56.700458,62.172426,65.224249,60.031104,57.842637,1.1172967,1.1170996,2.2343957
2842,0.8,1.1,9,2,27.656802,33.996543,59.243753,49.644239,10.511935,53.436164,4.4860897,10.502441,6.2823944
2843,0.8,1.1,9,3,33.662331,59.416774,28.079991,10.213078,53.349541,50.014997,10.203201,6.1685552,4.3159249
2844,0.8,1.1,9,4,64.213508,29.50011,36.775678,57.969494,53.649429,10.36077,5.176079,5.1749117,10.350991
2845,0.8,1.1,9,5,10.358183,10.358368,10.357615,10.357698,10.358451,10.357883,10.35123,10.351983,10.351363
2846,0.8,1.1,10,1,72.4789,63.107741,69.335439,73.345237,67.488565,64.100865,1.6260253,1.6257126,3.2517369
2847,0.8,1.1,10,2,31.47872,38.158257,65.878237,55.394384,13.588942,59.444858,5.858904,13.5797,8.2115662
2848,0.8,1.1,10,3,37.663149,66.123375,32.075608,13.196074,59.309293,55.927751,13.186533,8.0702604,5.6350688
2849,0.8,1.1,10,4,72.4789,33.891329,41.795713,65.451034,60.708873,13.3892,6.6906574,6.6890291,13.379686
2850,0.8,1.1,10,5,13.387004,13.387273,13.386019,13.386198,13.387452,13.386468,13.379923,13.381176,13.380125
2851,0.8,1.1,11,1,79.895403,68.848572,75.542306,80.497749,74.25208,69.546673,2.3057924,2.305317,4.6111079
2852,0.8,1.1,11,2,35.330554,42.110233,71.653597,60.530008,17.404921,64.721873,7.6368358,17.395994,10.606618
2853,0.8,1.1,11,3,41.399046,71.988769,36.14031,16.907737,64.514593,61.272816,16.89861,10.44611,7.345208
2854,0.8,1.1,11,4,79.895403,38.277602,46.558294,72.195827,67.154456,17.150467,8.5717452,8.5695385,17.141283
2855,0.8,1.1,11,5,17.148845,17.149239,17.147185,17.147528,17.149581,17.147922,17.141491,17.143544,17.141799
2856,0.8,1.1,12,1,82.631153,70.988511,77.782415,83.099552,76.777584,71.533199,2.6419961,2.6414372,5.2834315
2857,0.8,1.1,12,2,36.935621,43.685589,73.751488,62.446112,19.201126,66.661271,8.4991868,19.192349,11.73549
2858,0.8,1.1,12,3,42.868296,74.128594,37.842777,18.658994,66.416348,63.289005,18.650059,11.57212,8.1735145
2859,0.8,1.1,12,4,82.631153,40.075394,48.425501,74.698998,69.576786,18.922783,9.4581186,9.4556364,18.913755
2860,0.8,1.1,12,5,18.921465,18.921925,18.919427,18.919864,18.922361,18.920323,18.913939,18.916436,18.914304
2861,0.8,1.1,13,1,84.920371,72.798952,79.638822,85.260153,78.909036,73.19504,2.9746055,2.9739616,5.9485651
2862,0.8,1.1,13,2,38.396104,45.08631,75.498564,64.072203,20.928667,68.291885,9.3426025,20.920036,12.822699
2863,0.8,1.1,13,3,44.165098,75.915521,39.394713,20.345511,68.008556,65.011775,20.336759,12.660493,8.9822122
2864,0.8,1.1,13,4,84.92037,41.690827,50.059041,76.804105,71.63146,20.628328,10.3111,10.30835,20.619449
2865,0.8,1.1,13,5,20.627323,20.62785,20.624884,20.625422,20.628388,20.625949,20.619605,20.622571,20.620029
2866,0.8,1.1,14,1,88.525879,75.707879,82.535483,88.630555,82.310071,75.830267,3.6275499,3.6267328,7.2542801
2867,0.8,1.1,14,2,41.000759,47.519667,78.245811,66.705154,24.193241,70.898928,10.97188,24.18489,14.882821
2868,0.8,1.1,14,3,46.398703,78.736447,42.165479,23.537832,70.537448,67.827684,23.529422,14.733732,10.539242
2869,0.8,1.1,14,4,88.525879,44.519304,52.819982,80.148973,74.938966,23.853648,11.92416,11.920892,23.845052
2870,0.8,1.1,14,5,23.853292,23.853958,23.849995,23.850752,23.854715,23.851418,23.84514,23.849102,23.845687
2871,0.85,1.1,1,1,14.912539,14.537586,14.978084,15.07881,14.641343,14.708096,0.04141607,0.041414083,0.082830135
2872,0.85,1.1,1,2,6.4212086,8.4553732,14.757219,12.200011,1.5994729,13.382893,0.74745304,1.5888438,0.84216783
2873,0.85,1.1,1,3,8.4436894,14.763195,6.4377083,1.5840847,13.379726,12.213318,1.573187,0.83579761,0.73816235
2874,0.85,1.1,1,4,14.912539,6.4776743,8.5458981,13.526169,12.324164,1.5917922,0.79053294,0.7904834,1.5810163
2875,0.85,1.1,1,5,1.5883593,1.588378,1.5883586,1.5883476,1.588367,1.5883663,1.5811715,1.5811908,1.5811823
2876,0.85,1.1,2,1,23.314562,22.359294,23.394487,23.677006,22.654726,22.736971,0.064025093,0.064020503,0.12804557
2877,0.85,1.1,2,2,10.475109,12.491591,22.879649,19.238596,1.6388068,20.406761,0.74283395,1.6280039,0.88727561
2878,0.85,1.1,2,3,12.473041,22.88832,10.501149,1.6151813,20.401218,19.258937,1.6039825,0.87656872,0.72956978
2879,0.85,1.1,2,4,23.314562,10.661076,12.731716,20.798008,19.598946,1.6270011,0.80803165,0.80795525,1.6159869
2880,0.85,1.1,2,5,1.6234399,1.6234598,1.6234399,1.6234252,1.6234451,1.6234452,1.6160907,1.6161105,1.6161025
2881,0.85,1.1,3,1,27.104272,25.793236,27.164338,27.566841,26.216797,26.278893,0.073999176,0.073993112,0.14799225
2882,0.85,1.1,3,2,12.290189,14.273059,26.483529,22.369094,1.6492907,23.516982,0.73822886,1.6384531,0.90326906
2883,0.85,1.1,3,3,14.25146,26.49338,12.320431,1.6222416,23.510371,22.392539,1.6109598,0.89070372,0.72340454
2884,0.85,1.1,3,4,27.104272,12.5642,14.610794,24.071931,22.887575,1.6357678,0.81239109,0.81230315,1.6246942
2885,0.85,1.1,3,5,1.632176,1.6321963,1.6321762,1.6321598,1.6321799,1.6321801,1.6247858,1.6248058,1.6247979
2886,0.85,1.1,4,1,32.324869,30.43801,32.314528,32.923019,31.083257,31.072504,0.17381607,0.17379907,0.34761506
2887,0.85,1.1,4,2,14.065877,17.597185,31.375781,26.171944,3.1926882,28.227356,1.4122587,3.1821987,1.7808676
2888,0.85,1.1,4,3,17.545921,31.400001,14.136238,3.1318157,28.212316,26.227995,3.1208493,1.7549993,1.3771581
2889,0.85,1.1,4,4,32.324869,14.446285,18.131546,29.089537,26.947031,3.1622146,1.5758313,1.5756292,3.1514604
2890,0.85,1.1,4,5,3.1588146,3.158859,3.1587853,3.1587679,3.1588415,3.1588123,3.1516142,3.1516876,3.1516427
2891,0.85,1.1,5,1,37.040484,34.545648,36.917286,37.755176,35.439655,35.310874,0.29430333,0.29427044,0.58857363
2892,0.85,1.1,5,2,15.764825,20.547651,35.721424,29.591034,4.6708596,32.393007,2.0449521,4.6606412,2.640936
2893,0.85,1.1,5,3,20.460479,35.763354,15.881876,4.5721078,32.367997,29.686506,4.5613942,2.6017385,1.9858535
2894,0.85,1.1,5,4,37.040484,16.255612,21.302335,33.602216,30.652294,4.6213597,2.3055955,2.3052597,4.6108552
2895,0.85,1.1,5,5,4.6181279,4.6181987,4.6180432,4.6180326,4.6181881,4.6181034,4.6110526,4.6112079,4.6111003
2896,0.85,1.1,6,1,39.930887,37.012014,39.714338,40.716555,38.085408,37.858307,0.31553632,0.31549891,0.63103508
2897,0.85,1.1,6,2,17.103113,21.817475,38.351014,31.888474,4.6988177,34.646243,2.0434684,4.6885541,2.675228
2898,0.85,1.1,6,3,21.723284,38.395357,17.229552,4.5939501,34.618634,31.990695,4.5831704,2.6323731,1.9822718
2899,0.85,1.1,6,4,39.930887,17.714085,22.711901,36.08703,33.169722,4.646229,2.3180133,2.3176548,4.6356681
2900,0.85,1.1,6,5,4.6429671,4.6430398,4.6428825,4.6428696,4.643027,4.6429423,4.6358521,4.6360092,4.6359015
2901,0.85,1.1,7,1,51.874908,46.923782,51.015122,52.868531,48.932402,48.019966,0.65822861,0.65813121,1.3163595
2902,0.85,1.1,7,2,21.929825,28.30572,48.904375,40.595085,7.5855756,44.365087,3.2481429,7.5756545,4.433249
2903,0.85,1.1,7,3,28.105496,48.996711,22.187323,7.3872304,44.305428,40.808403,7.3767859,4.3568496,3.1315649
2904,0.85,1.1,7,4,51.874908,23.030892,29.985602,47.080988,42.987227,7.4857515,3.7381104,3.7373932,7.4755035
2905,0.85,1.1,7,5,7.4827608,7.4829001,7.4824963,7.4825124,7.4829163,7.4826517,7.4757178,7.4761212,7.4758196
2906,0.85,1.1,8,1,60.667854,53.944218,59.038572,61.704367,56.849399,55.107347,0.99617966,0.99601379,1.9921929
2907,0.85,1.1,8,2,25.636965,32.819885,56.347278,46.859269,9.8957892,51.143793,4.2302179,9.8860778,5.8716427
2908,0.85,1.1,8,3,32.512227,56.485039,26.019775,9.6191716,51.049571,47.180894,9.6089671,5.7683802,4.0696425
2909,0.85,1.1,8,4,60.667854,27.223845,35.241015,55.08748,50.337196,9.7560783,4.8735403,4.8724934,9.7460336
2910,0.85,1.1,8,5,9.7533145,9.7535207,9.7528378,9.7528936,9.7535765,9.7530999,9.7462459,9.7469283,9.7464033
2911,0.85,1.1,9,1,64.213508,56.72614,62.195692,65.231593,60.039245,57.876089,1.1706168,1.1704139,2.3410301
2912,0.85,1.1,9,2,27.171942,34.642207,59.270452,49.337253,11.01219,53.813934,4.7169439,11.002577,6.5685402
2913,0.85,1.1,9,3,34.27857,59.43113,27.617379,10.699194,53.701132,49.714222,10.689109,6.4538802,4.53588
2914,0.85,1.1,9,4,64.213508,28.977374,37.399313,58.322298,53.314755,10.853824,5.4225436,5.421334,10.843877
2915,0.85,1.1,9,5,10.851181,10.851424,10.85058,10.850661,10.851505,10.850903,10.844084,10.844927,10.844272
2916,0.85,1.1,10,1,72.4789,63.146444,69.374245,73.358595,67.499406,64.154244,1.7023719,1.7020517,3.4044226
2917,0.85,1.1,10,2,30.940456,38.968611,65.919963,55.036099,14.21599,59.918473,6.1578027,14.206652,8.5699973
2918,0.85,1.1,10,3,38.433483,66.148248,31.567875,13.80497,59.746436,55.57899,13.795233,8.4297635,5.9193813
2919,0.85,1.1,10,4,72.4789,33.291726,42.574046,65.8866,60.306075,14.006923,6.9994698,6.9977893,13.997259
2920,0.85,1.1,10,5,14.00467,14.005031,14.00363,14.003805,14.005205,14.004165,13.997432,13.998832,13.997723
2921,0.85,1.1,11,1,79.895402,68.903658,75.603124,80.5201,74.265511,69.627055,2.4117906,2.4113066,4.8230957
2922,0.85,1.1,11,2,34.766198,43.109972,71.715567,60.125142,18.176787,65.305658,8.0215753,18.167788,11.044986
2923,0.85,1.1,11,3,42.347267,72.028788,35.615354,17.657244,65.049758,60.882001,17.647939,10.889713,7.7105915
2924,0.85,1.1,11,4,79.895403,37.621311,47.512829,72.723477,66.682696,17.910714,8.951833,8.9495674,17.9014
2925,0.85,1.1,11,5,17.909032,17.909567,17.907283,17.907618,17.909902,17.908152,17.901498,17.903781,17.901943
2926,0.85,1.1,12,1,82.631153,71.051239,77.854328,83.126572,76.791969,71.626811,2.7621926,2.7616252,5.5238159
2927,0.85,1.1,12,2,36.371571,44.76876,73.823343,62.024862,20.036392,67.293769,8.9246372,20.027554,12.207797
2928,0.85,1.1,12,3,43.895322,74.17634,37.321596,19.470169,66.994892,62.88402,19.461065,12.052323,8.5772228
2929,0.85,1.1,12,4,82.631153,39.405098,49.457269,75.266373,69.077842,19.74546,9.8694258,9.8668841,19.73631
2930,0.85,1.1,12,5,19.74408,19.744706,19.741933,19.742361,19.745134,19.742987,19.73636,19.739131,19.736887
2931,0.85,1.1,13,1,84.920371,72.86895,79.721742,85.291878,78.924198,73.301576,3.1085462,3.1078945,6.2164385
2932,0.85,1.1,13,2,37.838729,46.246191,75.58006,63.638168,21.82203,68.969389,9.807294,21.813348,13.325447
2933,0.85,1.1,13,3,45.264899,75.970992,38.883072,21.213244,68.627258,64.596151,21.204332,13.174117,9.4227616
2934,0.85,1.1,13,4,84.92037,41.013727,51.161705,77.407656,71.109278,21.508222,10.75102,10.748211,21.49923
2935,0.85,1.1,13,5,21.507154,21.507873,21.504587,21.505114,21.508401,21.505834,21.499227,21.502513,21.499839
2936,0.85,1.1,14,1,88.525879,75.791361,82.639922,88.671641,82.326358,75.96158,3.7876026,3.7867802,7.57438
2937,0.85,1.1,14,2,40.470468,48.814769,78.34575,66.254215,25.188682,71.656593,11.510785,25.180296,15.437265
2938,0.85,1.1,14,3,47.627693,78.807189,41.685033,24.505023,71.228002,67.399175,24.496469,15.305798,11.049165
2939,0.85,1.1,14,4,88.525879,43.844969,54.047567,80.815713,74.380068,24.834079,12.414353,12.411032,24.825385
2940,0.85,1.1,14,5,24.833654,24.834566,24.830191,24.830935,24.835309,24.831846,24.825263,24.829636,24.82605
2941,0.9,1.1,1,1,14.912539,14.53786,14.978208,15.078804,14.641482,14.708361,0.043586419,0.043584374,0.087170773
2942,0.9,1.1,1,2,6.3213776,8.5554276,14.757612,12.142183,1.6855415,13.441289,0.78822002,1.6747582,0.88737774
2943,0.9,1.1,1,3,8.5425332,14.763107,6.3387517,1.669324,13.437116,12.155693,1.6582578,0.88077522,0.77832286
2944,0.9,1.1,1,4,14.912539,6.3778732,8.6449643,13.583824,12.266296,1.6774469,0.83328054,0.83322858,1.6665091
2945,0.9,1.1,1,5,1.6739705,1.6739915,1.6739695,1.6739586,1.6739805,1.6739796,1.6666747,1.6666966,1.6666873
2946,0.9,1.1,2,1,23.314562,22.35995,23.394828,23.677024,22.65504,22.737634,0.067380978,0.067376184,0.13475713
2947,0.9,1.1,2,2,10.370334,12.596959,22.880483,19.178419,1.7260599,20.46831,0.78294744,1.7151105,0.93441343
2948,0.9,1.1,2,3,12.576435,22.888254,10.397616,1.7011781,20.461074,19.198928,1.6898079,0.92324672,0.76887358
2949,0.9,1.1,2,4,23.314562,10.556478,12.835497,20.858232,19.538544,1.7136263,0.85126643,0.8511862,1.7024526
2950,0.9,1.1,2,5,1.710017,1.7100394,1.7100169,1.7100027,1.7100252,1.7100251,1.702562,1.7025843,1.7025758
2951,0.9,1.1,3,1,27.104272,25.79411,27.164818,27.566884,26.217204,26.279795,0.077878266,0.077871926,0.15575016
2952,0.9,1.1,3,2,12.184327,14.379982,26.484597,22.308419,1.7368067,23.579488,0.77797016,1.7258264,0.95110092
2953,0.9,1.1,3,3,14.356069,26.493359,12.21597,1.7083261,23.570877,22.332013,1.6968712,0.93797838,0.76225785
2954,0.9,1.1,3,4,27.104272,12.458484,14.715905,24.132854,22.826521,1.7225679,0.85571414,0.8556218,1.7113359
2955,0.9,1.1,3,5,1.718927,1.7189497,1.7189272,1.7189115,1.7189341,1.7189343,1.7114321,1.7114545,1.7114462
2956,0.9,1.1,4,1,32.324869,30.440404,32.315949,32.923211,31.084328,31.075053,0.18285401,0.18283625,0.36569018
2957,0.9,1.1,4,2,13.872028,17.799425,31.378347,26.059189,3.361767,28.345522,1.4886995,3.3511443,1.8741397
2958,0.9,1.1,4,3,17.743034,31.400411,13.945963,3.2976906,28.326141,26.115971,3.2865545,1.8473278,1.4513808
2959,0.9,1.1,4,4,32.324869,14.250859,18.330083,29.204392,26.832642,3.3296883,1.6594966,1.6592849,3.3187815
2960,0.9,1.1,4,5,3.3262445,3.3262961,3.326213,3.3261958,3.3262788,3.3262474,3.318941,3.3190239,3.3189759
2961,0.9,1.1,5,1,37.040484,34.550186,36.920162,37.755667,35.441605,35.315837,0.30948717,0.30945298,0.61894001
2962,0.9,1.1,5,2,15.499736,20.837073,35.725947,29.433432,4.916205,32.561789,2.1557679,4.9058641,2.777161
2963,0.9,1.1,5,3,20.741612,35.764664,15.623021,4.8123088,32.529836,29.530547,4.801431,2.7368275,2.092829
2964,0.9,1.1,5,4,37.040484,15.985396,21.586004,33.765717,30.490978,4.8641225,2.426912,2.4265609,4.8534729
2965,0.9,1.1,5,5,4.860852,4.8609364,4.8607611,4.8607501,4.8609255,4.8608346,4.8536746,4.8538496,4.8537346
2966,0.9,1.1,6,1,39.930887,37.017197,39.717745,40.7172,38.087582,37.864068,0.33181947,0.3317806,0.66359991
2967,0.9,1.1,6,2,16.834794,22.110426,38.35622,31.729806,4.9451118,34.817279,2.1540068,4.9347283,2.8129693
2968,0.9,1.1,6,3,22.007227,38.396944,16.967842,4.8347921,34.782069,31.833634,4.8238462,2.7687899,2.0888823
2969,0.9,1.1,6,4,39.930887,17.440298,22.998675,36.252187,33.006733,4.8897845,2.4397269,2.4393519,4.8790788
2970,0.9,1.1,6,5,4.8864822,4.8865688,4.8863916,4.8863785,4.8865557,4.8864651,4.8792657,4.8794426,4.8793278
2971,0.9,1.1,7,1,51.874908,46.936826,51.025071,52.871072,48.937284,48.035509,0.69171639,0.69161532,1.3833314
2972,0.9,1.1,7,2,21.550907,28.764075,48.917092,40.361951,7.9737985,44.632062,3.4231701,7.9637818,4.6535722
2973,0.9,1.1,7,3,28.546091,49.002668,21.822097,7.7653918,44.557358,40.579295,7.75479,4.5756392,3.2989814
2974,0.9,1.1,7,4,51.874908,22.633546,30.431979,47.335473,42.741264,7.8688915,3.929631,3.9288834,7.8585143
2975,0.9,1.1,7,5,7.8658653,7.8660364,7.8655827,7.8655978,7.8660514,7.8657689,7.8587189,7.8591721,7.8588506
2976,0.9,1.1,8,1,60.667854,53.965791,59.056837,61.709731,56.856724,55.134468,1.0463043,1.0461328,2.0924365
2977,0.9,1.1,8,2,25.195882,33.40446,56.368678,46.578398,10.391523,51.483767,4.4569144,10.381734,6.1549519
2978,0.9,1.1,8,3,33.070981,56.496721,25.598839,10.101144,51.367415,46.906463,10.09079,6.0505055,4.2857662
2979,0.9,1.1,8,4,60.667854,26.749585,35.807673,55.407609,50.033472,10.244821,5.117874,5.1167855,10.234659
2980,0.9,1.1,8,5,10.242023,10.242281,10.241515,10.241569,10.242334,10.241826,10.234846,10.23561,10.235052
2981,0.9,1.1,9,1,64.213508,56.752143,62.218652,65.23865,60.047697,57.909526,1.2292017,1.2289923,2.4581933
2982,0.9,1.1,9,2,26.708741,35.285511,59.296544,49.036658,11.558055,54.187739,4.9689568,11.548372,6.8809432
2983,0.9,1.1,9,3,34.892171,59.446093,27.177443,11.229628,54.049314,49.421364,11.219397,6.7655137,4.7759103
2984,0.9,1.1,9,4,64.213508,28.473004,38.021535,58.672266,52.985873,11.391827,5.6915125,5.6902566,11.381769
2985,0.9,1.1,9,5,11.38915,11.389455,11.38851,11.388588,11.389533,11.388893,11.38194,11.382884,11.382187
2986,0.9,1.1,10,1,72.4789,63.185702,69.412528,73.371469,67.510778,64.207597,1.7862294,1.7859005,3.5721288
2987,0.9,1.1,10,2,30.438703,39.772761,65.960756,54.689311,14.899094,60.384508,6.4835435,14.889708,8.9608187
2988,0.9,1.1,10,3,39.197265,66.174063,31.097875,14.468309,60.176908,55.244022,14.45844,8.8219483,6.2290942
2989,0.9,1.1,10,4,72.4789,32.724101,43.347186,66.316067,59.91409,14.679869,7.335924,7.3341862,14.67011
2990,0.9,1.1,10,5,14.677584,14.678041,14.676478,14.676649,14.678212,14.677106,14.670216,14.671778,14.6706
2991,0.9,1.1,11,1,79.895403,68.959654,75.663065,80.541653,74.279811,69.707375,2.528171,2.5276771,5.0558465
2992,0.9,1.1,11,2,34.259273,44.09784,71.776132,59.739291,19.015912,65.876546,8.4399163,19.006889,11.522282
2993,0.9,1.1,11,3,43.28319,72.070207,35.149032,18.472103,65.57346,60.513498,18.462681,11.372994,8.1076785
2994,0.9,1.1,11,4,79.895403,37.016817,48.45639,73.240098,66.229291,18.737222,9.3650808,9.3627508,18.727831
2995,0.9,1.1,11,5,18.735507,18.736189,18.733652,18.733981,18.736518,18.734663,18.727814,18.730351,18.728403
2996,0.9,1.1,12,1,82.631153,71.115065,77.92516,83.152621,76.807407,71.720328,2.8941383,2.8935611,5.7876974
2997,0.9,1.1,12,2,35.875284,45.837149,73.893549,61.626507,20.94354,67.910615,9.3867231,20.934688,12.721735
2998,0.9,1.1,12,3,44.907099,74.225708,36.869265,20.351214,67.559491,62.5057,20.342002,12.575175,9.0154438
2999,0.9,1.1,12,4,82.631153,38.79664,50.475029,75.820132,68.601198,20.638956,10.316173,10.313566,20.629738
3000,0.9,1.1,12,5,20.637543,20.638343,20.635269,20.63569,20.638764,20.63649,20.629648,20.632721,20.630345
3001,0.9,1.1,13,1,84.920371,72.940241,79.80336,85.322444,78.940603,73.407977,3.2555548,3.2548942,6.5104468
3002,0.9,1.1,13,2,37.359133,47.388393,75.659657,63.23092,22.791339,69.628466,10.311434,22.782651,13.872215
3003,0.9,1.1,13,3,46.346506,76.028297,38.45013,22.154826,69.229517,64.211527,22.145814,13.733069,9.9004127
3004,0.9,1.1,13,4,84.920371,40.408357,52.247303,77.994972,70.613377,22.462947,11.228384,11.225511,22.453895
3005,0.9,1.1,13,5,22.461844,22.462765,22.459128,22.459648,22.463285,22.460569,22.453726,22.457362,22.454534
3006,0.9,1.1,14,1,88.525879,75.876533,82.742576,88.711172,82.34429,76.092652,3.9632173,3.9623887,7.9256031
3007,0.9,1.1,14,2,40.036648,50.086546,78.443292,65.837729,26.26675,72.390319,12.094142,26.258374,16.039727
3008,0.9,1.1,14,3,48.832733,78.880161,41.301541,25.552629,71.897149,67.010131,25.54399,15.927813,11.600749
3009,0.9,1.1,14,4,88.525879,43.261256,55.252028,81.460986,73.855371,25.895942,12.945291,12.941912,25.887202
3010,0.9,1.1,14,5,25.895483,25.896649,25.891825,25.89256,25.897383,25.893726,25.886863,25.891685,25.887899
3011,0.95,1.1,1,1,14.912539,14.538136,14.978328,15.078795,14.641624,14.708625,0.0459302,0.045928014,0.091858194
3012,0.95,1.1,1,2,6.2210966,8.6567902,14.757988,12.08387,1.7781894,13.500297,0.83213938,1.7672974,0.93606641
3013,0.95,1.1,1,3,8.6426712,14.763034,6.2393848,1.7610755,13.49513,12.097627,1.7498885,0.92921955,0.82158354
3014,0.95,1.1,1,4,14.912539,6.2775258,8.7454033,13.642142,12.207914,1.7696475,0.87932443,0.87926989,1.7585943
3015,0.95,1.1,1,5,1.766144,1.7661675,1.7661427,1.7661317,1.7661565,1.7661552,1.7587712,1.7587959,1.7587858
3016,0.95,1.1,2,1,23.314562,22.36061,23.395161,23.677035,22.65536,22.738296,0.071005046,0.071000013,0.14200503
3017,0.95,1.1,2,2,10.264939,12.703425,22.881294,19.11776,1.8200968,20.530397,0.82621475,1.809046,0.98523972
3018,0.95,1.1,2,3,12.680907,22.888207,10.293518,1.7938547,20.521482,19.138493,1.782362,0.97358279,0.81126267
3019,0.95,1.1,2,4,23.314562,10.451156,12.940462,20.91906,19.477623,1.8069834,0.8978907,0.89780638,1.7956971
3020,0.95,1.1,2,5,1.8033421,1.8033672,1.8033419,1.803328,1.8033533,1.8033531,1.7958125,1.7958377,1.7958285
3021,0.95,1.1,3,1,27.104272,25.79499,27.165289,27.566918,26.217619,26.280696,0.082067346,0.082060686,0.16412799
3022,0.95,1.1,3,2,12.077864,14.487908,26.485641,22.247289,1.8311502,23.642487,0.82084645,1.8200718,1.002688
3023,0.95,1.1,3,3,14.461659,26.49336,12.110968,1.8011187,23.631892,22.271094,1.7895401,0.98897002,0.80417138
3024,0.95,1.1,3,4,27.104272,12.352057,14.822113,24.194344,22.764972,1.8161359,0.90244473,0.90234763,1.8047924
3025,0.95,1.1,3,5,1.8124619,1.8124874,1.812462,1.8124469,1.8124723,1.8124723,1.8048934,1.8049187,1.8049097
3026,0.95,1.1,4,1,32.324869,30.442818,32.317344,32.923381,31.08542,31.077597,0.1926107,0.19259215,0.38520276
3027,0.95,1.1,4,2,13.678501,18.003188,31.380843,25.946088,3.5437683,28.464255,1.5710458,3.5330563,1.9745444
3028,0.95,1.1,4,3,17.94162,31.400884,13.756179,3.4762353,28.440586,26.003782,3.464979,1.9467386,1.5313203
3029,0.95,1.1,4,4,32.324869,14.055368,18.53038,29.320012,26.717796,3.5099578,1.7495836,1.7493614,3.4989449
3030,0.95,1.1,4,5,3.5064867,3.5065462,3.5064527,3.5064354,3.5065288,3.5064948,3.4991107,3.499204,3.4991526
3031,0.95,1.1,5,1,37.040484,34.554758,36.922987,37.756114,35.443595,35.320789,0.32587299,0.32583734,0.65171017
3032,0.95,1.1,5,2,15.237532,21.128011,35.730332,29.276153,5.179882,32.730794,2.2749755,5.1694621,2.9235401
3033,0.95,1.1,5,3,21.024179,35.7661,15.367343,5.0704499,32.692013,29.375252,5.0594574,2.8820333,2.2078703
3034,0.95,1.1,5,4,37.040484,15.717241,21.871579,33.929795,30.329778,5.1250199,2.5573196,2.556952,5.1142716
3035,0.95,1.1,5,5,5.1217275,5.1218266,5.1216294,5.121618,5.1218151,5.1217171,5.1144778,5.1146747,5.1145512
3036,0.95,1.1,6,1,39.930887,37.022424,39.721097,40.717796,38.089804,37.869819,0.34939174,0.34935124,0.69874281
3037,0.95,1.1,6,2,16.569153,22.404734,38.361284,31.571457,5.2099077,34.988482,2.2729608,5.1994474,2.9610348
3038,0.95,1.1,6,3,22.292441,38.398662,16.709125,5.0937183,34.945784,31.677249,5.0826562,2.9154786,2.2035753
3039,0.95,1.1,6,4,39.930887,17.168369,23.287209,36.417873,32.843853,5.1516317,2.5706102,2.5702174,5.1408276
3040,0.95,1.1,6,5,5.1483057,5.1484073,5.1482081,5.1481946,5.1483938,5.1482963,5.1410174,5.1412163,5.1410932
3041,0.95,1.1,7,1,51.874908,46.949997,51.034873,52.87348,48.9423,48.05103,0.72783269,0.72772785,1.4555602
3042,0.95,1.1,7,2,21.182628,29.222216,48.929475,40.131629,8.3902499,44.897498,3.611185,8.380179,4.8898332
3043,0.95,1.1,7,3,28.986327,49.008938,21.468123,8.1710452,44.808045,40.353817,8.1603368,4.8103761,3.4787447
3044,0.95,1.1,7,4,51.874908,22.244895,30.878842,47.589138,42.497707,8.2798865,4.1351031,4.1343229,8.269426
3045,0.95,1.1,7,5,8.2768419,8.2770474,8.2765387,8.2765523,8.277061,8.2767578,8.2696199,8.2701281,8.2697839
3046,0.95,1.1,8,1,60.667853,53.987604,59.074843,61.714861,56.864294,55.161558,1.1003375,1.1001601,2.200497
3047,0.95,1.1,8,2,24.774102,33.986562,56.389552,46.303231,10.922485,51.820123,4.7001429,10.91266,6.4582757
3048,0.95,1.1,8,3,33.627085,56.508909,25.198039,10.617367,51.682137,46.639017,10.606913,6.3527607,4.5175352
3049,0.95,1.1,8,4,60.667854,26.29171,36.372727,55.725121,49.73492,10.768292,5.3795959,5.3784632,10.758059
3050,0.95,1.1,8,5,10.765478,10.76579,10.764934,10.764986,10.765842,10.765298,10.758217,10.759073,10.758475
3051,0.95,1.1,9,1,64.213508,56.778452,62.241288,65.245414,60.056458,57.942926,1.2923403,1.292124,2.5844636
3052,0.95,1.1,9,2,26.269662,35.925033,59.322005,48.743402,12.142268,54.556748,5.2391854,12.132556,7.2151649
